id,weight,height,gender,sport
16336,225.0,74.0,Male,Baseball
16337,175.0,72.0,Male,Baseball
16338,160.0,69.0,Male,Baseball
16339,167.0,70.0,Male,Baseball
16340,205.0,74.0,Male,Baseball
16341,180.0,72.0,Male,Baseball
16342,185.0,72.0,Male,Baseball
16343,170.0,68.0,Male,Baseball
16344,200.0,75.0,Male,Baseball
16345,180.0,73.0,Male,Baseball
16346,165.0,71.0,Male,Baseball
16347,165.0,71.0,Male,Baseball
16348,180.0,71.0,Male,Baseball
16349,185.0,74.0,Male,Baseball
16350,175.0,72.0,Male,Baseball
16351,190.0,77.0,Male,Baseball
16353,185.0,71.0,Male,Baseball
16354,195.0,71.0,Male,Baseball
16355,180.0,71.0,Male,Baseball
16356,210.0,76.0,Male,Baseball
16357,180.0,68.0,Male,Baseball
16358,175.0,68.0,Male,Baseball
16359,195.0,71.0,Male,Baseball
16360,185.0,74.0,Male,Baseball
16361,185.0,73.0,Male,Baseball
16362,178.0,72.0,Male,Baseball
16363,165.0,71.0,Male,Baseball
16364,156.0,69.0,Male,Baseball
16365,154.0,68.0,Male,Baseball
16366,180.0,70.0,Male,Baseball
16367,240.0,80.0,Male,Baseball
16368,188.0,74.0,Male,Baseball
16370,190.0,73.0,Male,Baseball
16371,230.0,79.0,Male,Baseball
16372,175.0,69.0,Male,Baseball
16373,155.0,70.0,Male,Baseball
16374,210.0,73.0,Male,Baseball
16375,180.0,72.0,Male,Baseball
16376,170.0,70.0,Male,Baseball
16377,205.0,76.0,Male,Baseball
16378,153.0,69.0,Male,Baseball
16379,170.0,73.0,Male,Baseball
16380,175.0,69.0,Male,Baseball
16381,205.0,75.0,Male,Baseball
16382,190.0,71.0,Male,Baseball
16383,175.0,72.0,Male,Baseball
16384,178.0,73.0,Male,Baseball
16385,168.0,69.0,Male,Baseball
16386,180.0,69.0,Male,Baseball
16387,170.0,73.0,Male,Baseball
16388,200.0,72.0,Male,Baseball
16389,185.0,74.0,Male,Baseball
16390,175.0,70.0,Male,Baseball
16391,145.0,68.0,Male,Baseball
16392,215.0,74.0,Male,Baseball
16393,180.0,74.0,Male,Baseball
16394,195.0,73.0,Male,Baseball
16395,185.0,73.0,Male,Baseball
16396,175.0,70.0,Male,Baseball
16398,165.0,71.0,Male,Baseball
16399,178.0,73.0,Male,Baseball
16400,190.0,72.0,Male,Baseball
16401,195.0,75.0,Male,Baseball
16402,165.0,74.0,Male,Baseball
16403,167.0,70.0,Male,Baseball
16404,185.0,73.0,Male,Baseball
16405,180.0,74.0,Male,Baseball
16406,175.0,72.0,Male,Baseball
16407,175.0,71.0,Male,Baseball
16408,195.0,73.0,Male,Baseball
16409,195.0,75.0,Male,Baseball
16410,170.0,72.0,Male,Baseball
16411,175.0,72.0,Male,Baseball
16412,192.0,72.0,Male,Baseball
16413,180.0,76.0,Male,Baseball
16414,215.0,74.0,Male,Baseball
16415,169.0,70.0,Male,Baseball
16416,193.0,73.0,Male,Baseball
16417,185.0,73.0,Male,Baseball
16418,162.0,69.0,Male,Baseball
16419,170.0,74.0,Male,Baseball
16420,165.0,70.0,Male,Baseball
16421,190.0,72.0,Male,Baseball
16422,243.0,77.0,Male,Baseball
16423,160.0,68.0,Male,Baseball
16424,230.0,76.0,Male,Baseball
16427,180.0,77.0,Male,Baseball
16428,180.0,72.0,Male,Baseball
16429,160.0,70.0,Male,Baseball
16430,175.0,69.0,Male,Baseball
16431,185.0,72.0,Male,Baseball
16432,190.0,78.0,Male,Baseball
16433,180.0,71.0,Male,Baseball
16434,195.0,72.0,Male,Baseball
16435,190.0,77.0,Male,Baseball
16436,180.0,71.0,Male,Baseball
16437,175.0,72.0,Male,Baseball
16438,195.0,74.0,Male,Baseball
16439,170.0,74.0,Male,Baseball
16440,138.0,63.0,Male,Baseball
16441,140.0,66.0,Male,Baseball
16442,175.0,73.0,Male,Baseball
16443,220.0,76.0,Male,Baseball
16444,175.0,72.0,Male,Baseball
16446,180.0,71.0,Male,Baseball
16447,172.0,67.0,Male,Baseball
16448,200.0,74.0,Male,Baseball
16450,173.0,71.0,Male,Baseball
16451,180.0,73.0,Male,Baseball
16452,175.0,71.0,Male,Baseball
16453,200.0,73.0,Male,Baseball
16454,160.0,72.0,Male,Baseball
16455,181.0,73.0,Male,Baseball
16456,189.0,75.0,Male,Baseball
16457,170.0,71.0,Male,Baseball
16458,180.0,68.0,Male,Baseball
16459,180.0,70.0,Male,Baseball
16460,175.0,70.0,Male,Baseball
16461,200.0,72.0,Male,Baseball
16462,220.0,73.0,Male,Baseball
16463,180.0,71.0,Male,Baseball
16464,160.0,72.0,Male,Baseball
16465,190.0,74.0,Male,Baseball
16466,175.0,71.0,Male,Baseball
16467,163.0,71.0,Male,Baseball
16469,180.0,71.0,Male,Baseball
16470,170.0,71.0,Male,Baseball
16471,212.0,76.0,Male,Baseball
16472,170.0,71.0,Male,Baseball
16473,165.0,68.0,Male,Baseball
16474,185.0,74.0,Male,Baseball
16475,205.0,76.0,Male,Baseball
16476,215.0,74.0,Male,Baseball
16477,220.0,75.0,Male,Baseball
16478,180.0,67.0,Male,Baseball
16479,174.0,73.0,Male,Baseball
16480,185.0,74.0,Male,Baseball
16481,200.0,75.0,Male,Baseball
16482,220.0,74.0,Male,Baseball
16483,150.0,70.0,Male,Baseball
16484,175.0,72.0,Male,Baseball
16485,155.0,68.0,Male,Baseball
16486,188.0,72.0,Male,Baseball
16487,200.0,74.0,Male,Baseball
16488,180.0,72.0,Male,Baseball
16489,170.0,72.0,Male,Baseball
16490,175.0,72.0,Male,Baseball
16491,180.0,73.0,Male,Baseball
16492,185.0,73.0,Male,Baseball
16493,190.0,77.0,Male,Baseball
16494,185.0,73.0,Male,Baseball
16495,150.0,65.0,Male,Baseball
16496,175.0,69.0,Male,Baseball
16497,185.0,73.0,Male,Baseball
16498,175.0,69.0,Male,Baseball
16499,165.0,72.0,Male,Baseball
16500,180.0,71.0,Male,Baseball
16501,175.0,69.0,Male,Baseball
16502,170.0,71.0,Male,Baseball
16503,190.0,76.0,Male,Baseball
16504,190.0,74.0,Male,Baseball
16505,185.0,72.0,Male,Baseball
16506,164.0,69.0,Male,Baseball
16507,225.0,72.0,Male,Baseball
16508,190.0,73.0,Male,Baseball
16509,175.0,72.0,Male,Baseball
16510,165.0,67.0,Male,Baseball
16511,175.0,69.0,Male,Baseball
16512,180.0,70.0,Male,Baseball
16513,168.0,67.0,Male,Baseball
16514,180.0,72.0,Male,Baseball
16515,155.0,70.0,Male,Baseball
16516,170.0,71.0,Male,Baseball
16517,165.0,71.0,Male,Baseball
16518,178.0,70.0,Male,Baseball
16523,155.0,69.0,Male,Baseball
16524,170.0,72.0,Male,Baseball
16525,164.0,72.0,Male,Baseball
16526,185.0,73.0,Male,Baseball
16527,200.0,72.0,Male,Baseball
16528,194.0,71.0,Male,Baseball
16529,170.0,69.0,Male,Baseball
16532,215.0,78.0,Male,Baseball
16534,210.0,76.0,Male,Baseball
16535,172.0,71.0,Male,Baseball
16536,155.0,70.0,Male,Baseball
16537,165.0,71.0,Male,Baseball
16538,178.0,70.0,Male,Baseball
16539,170.0,70.0,Male,Baseball
16540,165.0,71.0,Male,Baseball
16541,180.0,71.0,Male,Baseball
16542,175.0,71.0,Male,Baseball
16543,170.0,70.0,Male,Baseball
16544,195.0,72.0,Male,Baseball
16545,204.0,75.0,Male,Baseball
16547,205.0,76.0,Male,Baseball
16548,165.0,68.0,Male,Baseball
16549,210.0,73.0,Male,Baseball
16550,165.0,71.0,Male,Baseball
16552,196.0,72.0,Male,Baseball
16553,210.0,75.0,Male,Baseball
16554,175.0,67.0,Male,Baseball
16555,170.0,72.0,Male,Baseball
16557,165.0,70.0,Male,Baseball
16558,178.0,71.0,Male,Baseball
16559,190.0,72.0,Male,Baseball
16561,170.0,70.0,Male,Baseball
16562,205.0,74.0,Male,Baseball
16563,180.0,74.0,Male,Baseball
16564,169.0,70.0,Male,Baseball
16565,170.0,68.0,Male,Baseball
16566,193.0,69.0,Male,Baseball
16567,160.0,70.0,Male,Baseball
16568,190.0,72.0,Male,Baseball
16569,215.0,76.0,Male,Baseball
16570,190.0,74.0,Male,Baseball
16571,190.0,73.0,Male,Baseball
16572,225.0,74.0,Male,Baseball
16573,185.0,73.0,Male,Baseball
16574,210.0,75.0,Male,Baseball
16575,220.0,77.0,Male,Baseball
16576,195.0,73.0,Male,Baseball
16577,215.0,73.0,Male,Baseball
16578,200.0,71.0,Male,Baseball
16579,180.0,73.0,Male,Baseball
16580,195.0,73.0,Male,Baseball
16581,172.0,71.0,Male,Baseball
16582,165.0,68.0,Male,Baseball
16583,215.0,79.0,Male,Baseball
16584,170.0,74.0,Male,Baseball
16585,190.0,70.0,Male,Baseball
16586,169.0,76.0,Male,Baseball
16587,200.0,72.0,Male,Baseball
16588,185.0,72.0,Male,Baseball
16589,165.0,70.0,Male,Baseball
16590,180.0,72.0,Male,Baseball
16591,225.0,75.0,Male,Baseball
16592,190.0,74.0,Male,Baseball
16593,175.0,69.0,Male,Baseball
16594,215.0,75.0,Male,Baseball
16595,185.0,73.0,Male,Baseball
16596,200.0,75.0,Male,Baseball
16597,153.0,68.0,Male,Baseball
16598,185.0,71.0,Male,Baseball
16599,175.0,71.0,Male,Baseball
16600,170.0,71.0,Male,Baseball
16601,205.0,71.0,Male,Baseball
16602,195.0,75.0,Male,Baseball
16603,185.0,74.0,Male,Baseball
16605,190.0,74.0,Male,Baseball
16606,186.0,74.0,Male,Baseball
16607,180.0,78.0,Male,Baseball
16609,215.0,75.0,Male,Baseball
16610,146.0,70.0,Male,Baseball
16611,180.0,69.0,Male,Baseball
16612,165.0,70.0,Male,Baseball
16613,195.0,72.0,Male,Baseball
16614,210.0,76.0,Male,Baseball
16615,156.0,66.0,Male,Baseball
16616,170.0,69.0,Male,Baseball
16617,155.0,70.0,Male,Baseball
16618,175.0,73.0,Male,Baseball
16619,168.0,71.0,Male,Baseball
16620,180.0,74.0,Male,Baseball
16621,195.0,74.0,Male,Baseball
16622,198.0,71.0,Male,Baseball
16623,182.0,71.0,Male,Baseball
16624,150.0,70.0,Male,Baseball
16625,215.0,76.0,Male,Baseball
16626,172.0,69.0,Male,Baseball
16627,160.0,71.0,Male,Baseball
16628,175.0,71.0,Male,Baseball
16629,180.0,71.0,Male,Baseball
16630,200.0,74.0,Male,Baseball
16631,165.0,68.0,Male,Baseball
16632,181.0,70.0,Male,Baseball
16633,160.0,65.0,Male,Baseball
16634,195.0,73.0,Male,Baseball
16635,200.0,73.0,Male,Baseball
16636,185.0,72.0,Male,Baseball
16637,157.0,69.0,Male,Baseball
16638,195.0,73.0,Male,Baseball
16639,195.0,73.0,Male,Baseball
16640,170.0,69.0,Male,Baseball
16641,155.0,68.0,Male,Baseball
16642,225.0,76.0,Male,Baseball
16643,155.0,71.0,Male,Baseball
16644,200.0,73.0,Male,Baseball
16646,185.0,72.0,Male,Baseball
16647,185.0,71.0,Male,Baseball
16648,175.0,72.0,Male,Baseball
16649,192.0,73.0,Male,Baseball
16650,170.0,72.0,Male,Baseball
16651,180.0,71.0,Male,Baseball
16652,175.0,72.0,Male,Baseball
16653,180.0,70.0,Male,Baseball
16654,205.0,73.0,Male,Baseball
16655,180.0,71.0,Male,Baseball
16656,225.0,74.0,Male,Baseball
16657,180.0,72.0,Male,Baseball
16658,190.0,75.0,Male,Baseball
16659,185.0,72.0,Male,Baseball
16660,195.0,72.0,Male,Baseball
16661,205.0,74.0,Male,Baseball
16662,190.0,75.0,Male,Baseball
16663,195.0,74.0,Male,Baseball
16664,165.0,71.0,Male,Baseball
16665,195.0,73.0,Male,Baseball
16666,165.0,66.0,Male,Baseball
16667,240.0,78.0,Male,Baseball
16668,200.0,72.0,Male,Baseball
16669,180.0,71.0,Male,Baseball
16670,165.0,72.0,Male,Baseball
16671,220.0,77.0,Male,Baseball
16672,195.0,74.0,Male,Baseball
16673,210.0,71.0,Male,Baseball
16674,195.0,74.0,Male,Baseball
16676,180.0,72.0,Male,Baseball
16677,175.0,75.0,Male,Baseball
16678,165.0,72.0,Male,Baseball
16679,175.0,74.0,Male,Baseball
16680,200.0,74.0,Male,Baseball
16681,180.0,72.0,Male,Baseball
16682,170.0,72.0,Male,Baseball
16683,170.0,70.0,Male,Baseball
16684,176.0,72.0,Male,Baseball
16685,180.0,70.0,Male,Baseball
16686,200.0,72.0,Male,Baseball
16687,180.0,72.0,Male,Baseball
16688,170.0,72.0,Male,Baseball
16689,195.0,74.0,Male,Baseball
16690,180.0,73.0,Male,Baseball
16691,180.0,73.0,Male,Baseball
16692,220.0,78.0,Male,Baseball
16693,200.0,75.0,Male,Baseball
16694,170.0,70.0,Male,Baseball
16695,202.0,73.0,Male,Baseball
16696,170.0,69.0,Male,Baseball
16697,170.0,69.0,Male,Baseball
16698,210.0,74.0,Male,Baseball
16699,180.0,74.0,Male,Baseball
16700,185.0,74.0,Male,Baseball
16701,176.0,72.0,Male,Baseball
16702,210.0,72.0,Male,Baseball
16703,220.0,75.0,Male,Baseball
16704,185.0,72.0,Male,Baseball
16705,150.0,68.0,Male,Baseball
16706,170.0,71.0,Male,Baseball
16707,180.0,72.0,Male,Baseball
16708,158.0,68.0,Male,Baseball
16709,180.0,71.0,Male,Baseball
16710,185.0,75.0,Male,Baseball
16711,185.0,72.0,Male,Baseball
16712,160.0,72.0,Male,Baseball
16713,185.0,73.0,Male,Baseball
16714,165.0,71.0,Male,Baseball
16715,205.0,72.0,Male,Baseball
16716,165.0,71.0,Male,Baseball
16717,170.0,71.0,Male,Baseball
16718,190.0,75.0,Male,Baseball
16719,220.0,78.0,Male,Baseball
16720,180.0,72.0,Male,Baseball
16721,165.0,68.0,Male,Baseball
16722,190.0,71.0,Male,Baseball
16723,165.0,70.0,Male,Baseball
16724,178.0,70.0,Male,Baseball
16725,190.0,75.0,Male,Baseball
16726,205.0,75.0,Male,Baseball
16727,165.0,70.0,Male,Baseball
16728,185.0,71.0,Male,Baseball
16729,185.0,74.0,Male,Baseball
16730,225.0,73.0,Male,Baseball
16731,185.0,72.0,Male,Baseball
16732,200.0,74.0,Male,Baseball
16733,205.0,74.0,Male,Baseball
16734,185.0,72.0,Male,Baseball
16735,205.0,76.0,Male,Baseball
16736,200.0,77.0,Male,Baseball
16737,168.0,69.0,Male,Baseball
16738,186.0,73.0,Male,Baseball
16739,180.0,72.0,Male,Baseball
16740,170.0,72.0,Male,Baseball
16741,165.0,74.0,Male,Baseball
16742,138.0,65.0,Male,Baseball
16743,155.0,70.0,Male,Baseball
16744,155.0,72.0,Male,Baseball
16745,200.0,74.0,Male,Baseball
16746,180.0,72.0,Male,Baseball
16747,230.0,79.0,Male,Baseball
16748,205.0,74.0,Male,Baseball
16750,163.0,71.0,Male,Baseball
16751,175.0,72.0,Male,Baseball
16752,190.0,73.0,Male,Baseball
16753,204.0,71.0,Male,Baseball
16754,160.0,70.0,Male,Baseball
16755,212.0,75.0,Male,Baseball
16756,200.0,80.0,Male,Baseball
16757,170.0,69.0,Male,Baseball
16758,178.0,72.0,Male,Baseball
16759,200.0,74.0,Male,Baseball
16760,160.0,69.0,Male,Baseball
16761,195.0,74.0,Male,Baseball
16762,195.0,73.0,Male,Baseball
16763,190.0,70.0,Male,Baseball
16764,180.0,74.0,Male,Baseball
16765,160.0,73.0,Male,Baseball
16766,166.0,69.0,Male,Baseball
16768,160.0,66.0,Male,Baseball
16769,201.0,75.0,Male,Baseball
16770,190.0,74.0,Male,Baseball
16772,225.0,75.0,Male,Baseball
16773,160.0,74.0,Male,Baseball
16774,185.0,73.0,Male,Baseball
16775,175.0,73.0,Male,Baseball
16776,187.0,73.0,Male,Baseball
16777,185.0,72.0,Male,Baseball
16778,190.0,73.0,Male,Baseball
16779,170.0,70.0,Male,Baseball
16780,185.0,73.0,Male,Baseball
16781,200.0,75.0,Male,Baseball
16782,150.0,70.0,Male,Baseball
16783,170.0,69.0,Male,Baseball
16784,255.0,77.0,Male,Baseball
16785,210.0,75.0,Male,Baseball
16786,170.0,73.0,Male,Baseball
16787,175.0,73.0,Male,Baseball
16788,195.0,73.0,Male,Baseball
16789,185.0,74.0,Male,Baseball
16790,185.0,73.0,Male,Baseball
16791,200.0,75.0,Male,Baseball
16792,180.0,73.0,Male,Baseball
16793,160.0,68.0,Male,Baseball
16794,170.0,69.0,Male,Baseball
16795,185.0,73.0,Male,Baseball
16796,175.0,73.0,Male,Baseball
16798,180.0,71.0,Male,Baseball
16799,200.0,71.0,Male,Baseball
16800,183.0,74.0,Male,Baseball
16801,160.0,72.0,Male,Baseball
16802,210.0,72.0,Male,Baseball
16803,230.0,75.0,Male,Baseball
16804,170.0,71.0,Male,Baseball
16805,175.0,69.0,Male,Baseball
16806,163.0,68.0,Male,Baseball
16807,175.0,70.0,Male,Baseball
16808,180.0,72.0,Male,Baseball
16809,180.0,71.0,Male,Baseball
16810,200.0,74.0,Male,Baseball
16811,225.0,75.0,Male,Baseball
16812,220.0,69.0,Male,Baseball
16813,200.0,71.0,Male,Baseball
16814,175.0,72.0,Male,Baseball
16815,245.0,74.0,Male,Baseball
16816,175.0,69.0,Male,Baseball
16817,180.0,71.0,Male,Baseball
16818,180.0,76.0,Male,Baseball
16819,220.0,76.0,Male,Baseball
16820,175.0,72.0,Male,Baseball
16821,212.0,75.0,Male,Baseball
16822,215.0,68.0,Male,Baseball
16823,195.0,75.0,Male,Baseball
16824,210.0,75.0,Male,Baseball
16825,175.0,71.0,Male,Baseball
16826,175.0,71.0,Male,Baseball
16827,190.0,72.0,Male,Baseball
16828,180.0,76.0,Male,Baseball
16829,190.0,73.0,Male,Baseball
16830,165.0,71.0,Male,Baseball
16832,155.0,69.0,Male,Baseball
16833,185.0,71.0,Male,Baseball
16834,180.0,73.0,Male,Baseball
16835,240.0,76.0,Male,Baseball
16836,170.0,69.0,Male,Baseball
16837,200.0,74.0,Male,Baseball
16838,185.0,68.0,Male,Baseball
16839,200.0,75.0,Male,Baseball
16840,180.0,72.0,Male,Baseball
16841,165.0,71.0,Male,Baseball
16842,205.0,75.0,Male,Baseball
16844,205.0,74.0,Male,Baseball
16846,168.0,71.0,Male,Baseball
16847,200.0,73.0,Male,Baseball
16849,195.0,75.0,Male,Baseball
16850,195.0,71.0,Male,Baseball
16851,180.0,73.0,Male,Baseball
16852,129.0,68.0,Male,Baseball
16853,178.0,71.0,Male,Baseball
16854,165.0,71.0,Male,Baseball
16855,155.0,70.0,Male,Baseball
16856,218.0,74.0,Male,Baseball
16857,190.0,75.0,Male,Baseball
16858,180.0,68.0,Male,Baseball
16859,195.0,72.0,Male,Baseball
16860,200.0,74.0,Male,Baseball
16861,175.0,72.0,Male,Baseball
16862,220.0,79.0,Male,Baseball
16863,200.0,76.0,Male,Baseball
16864,190.0,74.0,Male,Baseball
16865,174.0,70.0,Male,Baseball
16866,205.0,75.0,Male,Baseball
16868,210.0,72.0,Male,Baseball
16869,220.0,74.0,Male,Baseball
16870,180.0,70.0,Male,Baseball
16871,230.0,74.0,Male,Baseball
16872,210.0,72.0,Male,Baseball
16873,182.0,71.0,Male,Baseball
16874,185.0,75.0,Male,Baseball
16875,190.0,72.0,Male,Baseball
16876,165.0,68.0,Male,Baseball
16877,190.0,76.0,Male,Baseball
16878,185.0,71.0,Male,Baseball
16879,200.0,72.0,Male,Baseball
16880,155.0,70.0,Male,Baseball
16881,185.0,70.0,Male,Baseball
16882,205.0,72.0,Male,Baseball
16883,175.0,71.0,Male,Baseball
16884,175.0,71.0,Male,Baseball
16885,205.0,76.0,Male,Baseball
16886,170.0,71.0,Male,Baseball
16887,195.0,75.0,Male,Baseball
16888,190.0,71.0,Male,Baseball
16889,200.0,78.0,Male,Baseball
16890,195.0,78.0,Male,Baseball
16891,215.0,78.0,Male,Baseball
16892,205.0,73.0,Male,Baseball
16893,170.0,73.0,Male,Baseball
16894,150.0,68.0,Male,Baseball
16895,190.0,70.0,Male,Baseball
16896,165.0,70.0,Male,Baseball
16897,235.0,76.0,Male,Baseball
16898,180.0,72.0,Male,Baseball
16899,180.0,72.0,Male,Baseball
16900,245.0,77.0,Male,Baseball
16901,190.0,72.0,Male,Baseball
16902,180.0,73.0,Male,Baseball
16903,200.0,71.0,Male,Baseball
16904,190.0,74.0,Male,Baseball
16905,160.0,72.0,Male,Baseball
16906,190.0,73.0,Male,Baseball
16907,195.0,74.0,Male,Baseball
16908,185.0,72.0,Male,Baseball
16909,160.0,70.0,Male,Baseball
16910,200.0,75.0,Male,Baseball
16911,240.0,77.0,Male,Baseball
16913,180.0,73.0,Male,Baseball
16914,190.0,75.0,Male,Baseball
16915,210.0,74.0,Male,Baseball
16916,157.0,64.0,Male,Baseball
16917,215.0,76.0,Male,Baseball
16918,200.0,74.0,Male,Baseball
16919,220.0,75.0,Male,Baseball
16920,195.0,73.0,Male,Baseball
16921,195.0,73.0,Male,Baseball
16922,183.0,72.0,Male,Baseball
16923,178.0,71.0,Male,Baseball
16924,195.0,74.0,Male,Baseball
16925,205.0,74.0,Male,Baseball
16926,170.0,69.0,Male,Baseball
16927,173.0,69.0,Male,Baseball
16928,175.0,70.0,Male,Baseball
16929,165.0,71.0,Male,Baseball
16930,150.0,71.0,Male,Baseball
16931,215.0,77.0,Male,Baseball
16932,185.0,74.0,Male,Baseball
16933,195.0,76.0,Male,Baseball
16934,175.0,70.0,Male,Baseball
16935,165.0,69.0,Male,Baseball
16936,156.0,68.0,Male,Baseball
16937,250.0,76.0,Male,Baseball
16938,205.0,75.0,Male,Baseball
16941,210.0,75.0,Male,Baseball
16943,175.0,71.0,Male,Baseball
16944,190.0,73.0,Male,Baseball
16945,183.0,72.0,Male,Baseball
16946,205.0,72.0,Male,Baseball
16947,180.0,74.0,Male,Baseball
16948,185.0,72.0,Male,Baseball
16949,195.0,71.0,Male,Baseball
16951,155.0,68.0,Male,Baseball
16952,150.0,68.0,Male,Baseball
16953,164.0,71.0,Male,Baseball
16954,185.0,74.0,Male,Baseball
16955,150.0,68.0,Male,Baseball
16956,174.0,69.0,Male,Baseball
16957,160.0,69.0,Male,Baseball
16958,200.0,76.0,Male,Baseball
16959,200.0,76.0,Male,Baseball
16960,185.0,72.0,Male,Baseball
16961,185.0,73.0,Male,Baseball
16962,215.0,76.0,Male,Baseball
16963,195.0,70.0,Male,Baseball
16964,185.0,73.0,Male,Baseball
16965,205.0,74.0,Male,Baseball
16966,190.0,75.0,Male,Baseball
16967,170.0,71.0,Male,Baseball
16968,200.0,76.0,Male,Baseball
16969,225.0,75.0,Male,Baseball
16970,190.0,74.0,Male,Baseball
16971,210.0,73.0,Male,Baseball
16972,165.0,71.0,Male,Baseball
16973,200.0,75.0,Male,Baseball
16974,207.0,74.0,Male,Baseball
16975,195.0,75.0,Male,Baseball
16976,165.0,68.0,Male,Baseball
16977,225.0,77.0,Male,Baseball
16978,190.0,71.0,Male,Baseball
16979,170.0,69.0,Male,Baseball
16980,155.0,69.0,Male,Baseball
16981,210.0,75.0,Male,Baseball
16982,160.0,68.0,Male,Baseball
16983,190.0,71.0,Male,Baseball
16984,180.0,74.0,Male,Baseball
16985,175.0,75.0,Male,Baseball
16986,160.0,71.0,Male,Baseball
16987,175.0,70.0,Male,Baseball
16988,180.0,72.0,Male,Baseball
16989,190.0,74.0,Male,Baseball
16990,225.0,75.0,Male,Baseball
16991,200.0,75.0,Male,Baseball
16992,175.0,70.0,Male,Baseball
16993,185.0,74.0,Male,Baseball
16994,235.0,78.0,Male,Baseball
16995,186.0,73.0,Male,Baseball
16996,190.0,71.0,Male,Baseball
16997,180.0,73.0,Male,Baseball
16998,190.0,73.0,Male,Baseball
16999,170.0,73.0,Male,Baseball
17000,185.0,73.0,Male,Baseball
17001,182.0,71.0,Male,Baseball
17002,240.0,77.0,Male,Baseball
17003,185.0,71.0,Male,Baseball
17004,190.0,73.0,Male,Baseball
17005,205.0,79.0,Male,Baseball
17006,185.0,74.0,Male,Baseball
17007,205.0,73.0,Male,Baseball
17008,235.0,74.0,Male,Baseball
17009,170.0,70.0,Male,Baseball
17010,180.0,72.0,Male,Baseball
17011,190.0,76.0,Male,Baseball
17012,225.0,71.0,Male,Baseball
17013,165.0,71.0,Male,Baseball
17014,180.0,72.0,Male,Baseball
17015,185.0,75.0,Male,Baseball
17016,210.0,76.0,Male,Baseball
17017,185.0,74.0,Male,Baseball
17018,190.0,73.0,Male,Baseball
17019,185.0,71.0,Male,Baseball
17021,175.0,68.0,Male,Baseball
17022,165.0,71.0,Male,Baseball
17023,178.0,72.0,Male,Baseball
17024,225.0,74.0,Male,Baseball
17025,155.0,70.0,Male,Baseball
17026,170.0,68.0,Male,Baseball
17027,154.0,67.0,Male,Baseball
17028,205.0,76.0,Male,Baseball
17029,200.0,77.0,Male,Baseball
17030,170.0,71.0,Male,Baseball
17031,185.0,72.0,Male,Baseball
17032,195.0,74.0,Male,Baseball
17033,205.0,74.0,Male,Baseball
17034,205.0,76.0,Male,Baseball
17035,215.0,76.0,Male,Baseball
17036,205.0,74.0,Male,Baseball
17037,195.0,74.0,Male,Baseball
17038,180.0,73.0,Male,Baseball
17039,160.0,74.0,Male,Baseball
17040,175.0,69.0,Male,Baseball
17041,198.0,71.0,Male,Baseball
17042,190.0,71.0,Male,Baseball
17043,148.0,65.0,Male,Baseball
17044,176.0,72.0,Male,Baseball
17045,190.0,71.0,Male,Baseball
17046,185.0,71.0,Male,Baseball
17047,190.0,70.0,Male,Baseball
17048,180.0,74.0,Male,Baseball
17049,157.0,66.0,Male,Baseball
17050,156.0,69.0,Male,Baseball
17051,190.0,73.0,Male,Baseball
17053,142.0,68.0,Male,Baseball
17054,185.0,72.0,Male,Baseball
17055,187.0,75.0,Male,Baseball
17056,165.0,72.0,Male,Baseball
17057,220.0,74.0,Male,Baseball
17058,198.0,73.0,Male,Baseball
17059,220.0,75.0,Male,Baseball
17060,198.0,73.0,Male,Baseball
17062,180.0,74.0,Male,Baseball
17063,210.0,71.0,Male,Baseball
17064,190.0,74.0,Male,Baseball
17065,175.0,72.0,Male,Baseball
17066,175.0,71.0,Male,Baseball
17067,170.0,71.0,Male,Baseball
17068,225.0,75.0,Male,Baseball
17069,185.0,72.0,Male,Baseball
17070,195.0,73.0,Male,Baseball
17071,165.0,73.0,Male,Baseball
17072,195.0,75.0,Male,Baseball
17073,220.0,74.0,Male,Baseball
17074,185.0,71.0,Male,Baseball
17075,160.0,69.0,Male,Baseball
17076,190.0,72.0,Male,Baseball
17077,185.0,72.0,Male,Baseball
17078,175.0,73.0,Male,Baseball
17079,175.0,72.0,Male,Baseball
17080,255.0,74.0,Male,Baseball
17081,160.0,71.0,Male,Baseball
17082,180.0,72.0,Male,Baseball
17083,220.0,76.0,Male,Baseball
17084,180.0,74.0,Male,Baseball
17085,190.0,73.0,Male,Baseball
17086,180.0,75.0,Male,Baseball
17087,179.0,71.0,Male,Baseball
17088,155.0,67.0,Male,Baseball
17089,185.0,72.0,Male,Baseball
17090,198.0,76.0,Male,Baseball
17091,195.0,76.0,Male,Baseball
